restaurant,ガスト網代,35.046491,139.074045
restaurant,ガスト伊豆川奈,34.941043,139.116705
restaurant,ガスト伊豆高原,34.880806,139.106792
restaurant,ガスト富士宮,35.219692,138.641263
restaurant,ガスト富士加島,35.15805,138.649866
restaurant,ガスト柿田川公園前,35.1081,138.901654
restaurant,ガスト静岡千代田,34.988827,138.398308
restaurant,ガスト静岡安西,34.979841,138.374238
restaurant,ガスト清水七ツ新屋,35.011977,138.450898
restaurant,ガスト静岡曲金,34.977906,138.410723
restaurant,ガスト焼津東小川,34.857381,138.317777
restaurant,ガスト榛原吉田町,34.768594,138.250336
restaurant,ガスト静岡石田,34.960009,138.400043
restaurant,ガスト藤枝青木,34.855778,138.253949
restaurant,ガスト静岡下川原,34.937056,138.371011
restaurant,ガスト大東町,34.673804,138.044825
restaurant,ガスト静岡呉服町通り,34.973591,138.385149
restaurant,ガスト静岡菊川町,34.756237,138.087802
restaurant,ガスト静岡国吉田,34.996528,138.426691
restaurant,ガスト新蒲原駅前,35.118281,138.60829
restaurant,ガスト浜松住吉,34.730739,137.721669
restaurant,ガスト浜名湖,34.706755,137.546937
restaurant,ガスト浜松可美,34.688279,137.704792
restaurant,ガスト浜松宮竹,34.722851,137.765929
restaurant,ガスト浜松相生,34.709037,137.747266
restaurant,ガスト浜松インター,34.73798,137.789429
restaurant,ガスト浜松有玉,34.765902,137.75625
restaurant,ガスト浜松初生,34.767996,137.714117
restaurant,ガスト浜北,34.809079,137.804561
restaurant,ガスト磐田上岡田,34.702354,137.850683
restaurant,ガスト掛川,34.776524,138.008527
restaurant,ガスト袋井インター,34.745813,137.911679
restaurant,海鮮浜焼食べ放題『漁師小屋』,35.135271,138.871737
restaurant,梅の花　静岡店,34.973204,138.388143
restaurant,大胡椒　静岡松坂屋店,34.973204,138.388143
restaurant,カフェカッチーヌ,34.973204,138.388143
restaurant,カトレヤダイニング,34.973204,138.388143
restaurant,かば屋浜松南口駅前店,34.702945,137.734283
restaurant,直産牡蠣浜焼きセンター　豊丸水産　静岡御幸町店,34.974043,138.386745
restaurant,横濱魚萬ＪＲ三島南口店,35.124798,138.913185
restaurant,横濱魚萬浜松南口駅前店,34.702991,137.734308
restaurant,俺の串かつ黒田浜松南口駅前店,34.703004,137.734181
restaurant,魚民浜松有楽街店,34.706776,137.730359
restaurant,魚民静岡呉服町通り店,34.973581,138.383907
restaurant,魚民沼津南口駅前店,35.102,138.860008
restaurant,魚民静岡南口駅前店,34.971676,138.38997
restaurant,魚民三島広小路駅前店,35.118692,138.910605
restaurant,丹波黒どり農場浜松モール街店,34.704267,137.730657
restaurant,月の宴沼津南口駅前店,35.102392,138.860731
restaurant,御前崎海鮮なぶら市場,34.605369,138.223999
restaurant,和ごはんとカフェchawan静岡モディ店,34.973887,138.387148
restaurant,山内農場浜松有楽街店,34.70676,137.730367
restaurant,山内農場静岡南口駅前店,34.971377,138.391162
restaurant,山内農場草薙駅前店,35.002333,138.442854
restaurant,山内農場島田北口駅前店,34.831289,138.174508
restaurant,山内農場沼津南口駅前店,35.102045,138.861431
restaurant,山内農場磐田北口駅前店,34.711322,137.852279
restaurant,五味八珍ラスカ熱海店,35.10335,139.077966
restaurant,笑笑熱海駅前店,35.102837,139.07821
restaurant,藁焼き富士山麓　軍鶏農場　静岡御幸町店,34.974043,138.386745
restaurant,千年の宴島田北口駅前店,34.831298,138.174527
restaurant,パシフィックカフェ御前崎,34.595855,138.227048
restaurant,キッチン御前崎,34.657235,138.085039
restaurant,魚民富士宮店,35.231564,138.62204
restaurant,魚民掛川南口駅前店,34.769133,138.015457
restaurant,魚民焼津南口駅前店,34.871697,138.319262
restaurant,魚民伊東駅前店,34.973805,139.093746
restaurant,魚民浜松南口駅前店,34.702594,137.734224
restaurant,魚民磐田北口駅前店,34.711143,137.85231
restaurant,魚民袋井駅前店,34.741827,137.925268
restaurant,魚民新富士店,35.139232,138.66248
restaurant,魚民草薙駅前店,35.001982,138.44231
restaurant,魚民伊豆急下田駅前店,34.67817,138.945237
restaurant,魚民熱海駅前店,35.102536,139.078675
restaurant,魚民伊豆長岡駅前店,35.039638,138.94597
restaurant,魚民東静岡南口駅前店,34.982279,138.413418
restaurant,Ｎ白木屋沼津南口駅前店,35.102035,138.86003
restaurant,Ｎ白木屋掛川北口駅前店,34.77007,138.014089
restaurant,Ｎ白木屋御殿場駅前店,35.300346,138.933484
restaurant,Ｎ白木屋浜松北口駅前店,34.706029,137.735476
